,article_id,comment_id,comment_text,label
150,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_1,"Vaya, vaya, en vista de los ""aires"" que vienen de la demócrata Europa, los jueces ejhpañoles empiezan a tentarse la ropa...",0
151,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_2,"No lo pueden extraditar . Ya una vez ganó en los tribunales su derecho a no ser extraditado, y ahora, aunque Suiza quiera, ocurrirá lo mismo . Se va a quedar, afortunadamente. Confío sin duda alguna en nuestros jueces, y no hay desde el punto de vista legal motivos para echarlo. Ha COLABORADO con el estado español ayudando a sacar a la luz solamente en España 300 millones de euros que recaudó hacienda. El delito que se le acusa en Suiza, no sería delito aquí. Si aquí un banquero entrega una lista de personas con dinero oculto al estado, no sería delito. Y de hecho, Suiza modificó después del caso falquiani sus leyes, y ahora cuando un extranjero abre una cuenta en Suiza se informa a la hacienda de su país de origen. Por tanto lo que hizo falquiani ya no sería ni delito. Otra cosa es que los poderosos le tengan ganas a falquiani y aún en Suiza le persigan, pero confío en nuestros jueces, no entregarán a una persona con ética y que hizo lo correcto, dar los defraudadores a conocer.",1
152,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_3,Este señor es para mí un ciudadano ejemplar. Un ciudadano que destapa y lucha contra el desfalco y la corrupción es mucho merece el respeto y la gratitud de la sociedad y de la justicia.,0
153,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_4,"Le admiro por su integridad, pero no se a vd, pero a mi la vida me ha enseñado,que no hay que poner la otra mejilla, sinó pagar con la misma moneda, es cuando sabemos del dolor que hemos producido y aprendemos a rectificar a tiempo, antes opinaba lo mismo que vd, y no solo opinaba,tambien actuaba,hasta que dije basta y cambie de estrategia,la verdad que me funciona mejor.",1
154,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_6,"Estas grullas no son tan importantes para ser canjeadas por este tiarrón, que se las queden y para siempre.",0
155,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_7,FALCIANI LIBERTAD,0
156,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_8,"A Faciani habra que hacerle un monumento por destapar a miles de delincuentes, ladrones de guante blanco.",0
157,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_9,Urdangarin va a quedar el libertad...por ahí van los tiros,0
158,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_10,"Me alegro que el juez haya tenido la valentía de dejarle en libertad, a mi me suena a que a este hombre, que destapó información crucial en casos como la Gurtel, le tenían muchas ganas en el PP, y por ende la fiscalía que trabaja según sus intereses",0
159,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_11,"Este asunto y el circo de los pujolistas, puchi la yaya y su troupe , socava la unión europea y una justicia colaborativa. Si resulta que para un tribunal de Cuenca no es delito el saludo nazi que vengan aquí a hacer desfiles y pasamos de los alemanes. Los suizos antes de cursar euro orden ya defendian a la cutre Gabriel pués ahora no hay Falciani. Los comandos rusos ni en el mejor de sus sueños imaginaron a Trump en el poder y este descontrol entre mienbros de la UE.",0
160,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_12,Justicia españolas: AHORA VAIS Y LO EXTRADITAIS A SUIZA.,0
161,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_14,"Los Suizos , no son tontos , mas cuando lo son , son Belga segun los Franceses asi que nosotros no podemos entrar en tal consideraciones. Asi que de Falciani neni !!",0
162,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_15,"Este gracioso personaje, que supuestamente en un acceso de hidalguía traiciono a aquel que le daba de comer muchos ignoran o prefieren pasarlo por alto, antes de denunciar públicamente las informaciones que robo y o sustrajo a su empleador (HSBC) trato de negociar dicha información a cambio der dinero. Entre nosotros infórmense de que clase de banco es (un poquito de historia no les vendría mal a algunos) es un banco todopoderoso a nivel mundial y sus orígenes no son nada relucientes. De ahí a culpar a Suiza de todos ,los males de los corruptos españoles que han preferido dicho país, muchos no saben que hay paraísos fiscales mucho mas interesantes que Suiza. Para terminar, si los que critican el sistema (hecha la ley , hecha la trampa) les fastidia que España deba aceptar una denuncia internacional de otro país, lo vuelvo a repetir Falciani no hizo lo que hizo para ser considerado un héroe que destapo una forma de actuar. Personalmente yo no quisiera estar en sus zapatos.",1
163,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_16,Ahora es cuando Zoido le pide a su colega suizo que entregue a las indepes...,0
164,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_17,Suiza no pertenece a la Unión Europea. De nada.,0
165,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_18,"¿y si es lo que quiere Suiza? para así entre líneas justificar la no extradición, sin tener que recordar que les negaron en su día a Falciani. Soy de los que no creen en las coincidencias.",0
166,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_19,"ESPAÑA ES PATÉTICA : en vez de quejarse de la asfixiante presión fiscal que padecemos (para mantener a tanto chupóptero) , nos alegramos de que cojan al vecino y le crujan. ¡PAÍS DE ENVIDIA!",1
167,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_20,Como ya se ha demostrado que Europa es una gran mentira no tiene sentido entregar a Suiza a nadie pues se ha de demostrar que en Suiza hay libertades y garantias judiciales y no es el caso.Asi que los suizos veran a Falciani cuando se puedan ver las orejas por si mismos...,0
168,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_21,". Vea mi comentario Núm. 49 . Aquí, todos, todos sin excepción, pagamos cada vez más impuestos, porque cada vez hay que pagar a más chupópteros, parásitos, lamibranquios y listos de diferente pelaje.",0
169,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_22,Sólo las ovejas obedecen y callan.,0
170,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_23,"Tienes razón. Qué diferencia entre aquellos países y España, donde uno nunca se aburre con el sinfin de casos de corrupción, fraude, estafas, y otras ilegalidades. Cuando crees que lo has visto todo, llegan nuevos escándalos.",0
171,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_24,"Imaginaos un segundo la imagen internacional poco seria que el Estado español acaba de darse, cuando subitamente el fiscal reclama prisión para Falciani, cuatro años después de dejarle libre, para intentar comprar los buenos favores de Suiza con lo de la extradición de las dos catalanas. ¡Qué casualidad!",0
172,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_25,"Pues yo no veo delito en Falciani, porque no actuó con violencia.",0
173,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_26,pues..lo que debemos hacer es dejar libres a todos los delincuentes ..es mas le pagamos un pasaje a cualquier pais de europa para que rastrillen todo ..si va a alemania un plus,0
174,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_27,Suiza? donde todos los ladrones de guante blanco y menos blanco guardan lo que roban?jajajajajajajajaja que le den a Suiza que viven a costa de delincuentes.,0
175,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_28,"el cambio prometido, Falciani por Marta, ya no existe,",0
176,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_29,Perfecto. Este tío tiene que estar en la calle y con 'premio. Que den por donde amargan los pepinos a Europa,0
177,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_30,"Ante una orden de detención internacional, no es ni Mariano ni el Ministro de Interior ni la Policía la que tiene determinar si procede o no procede. Es la Justicia. Lo mismo que ha sucedido con Puchi, la policía alemana lo ha detenido y es la Justicia alemana la que determinará si lo extradita a España o no.",1
178,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_31,"Qué, jodido porque la Justicia española no lo ha dejado en prisión ni extraditado, ¿no? Con lo bien que te/os habría venido...",0
179,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_32,"Con la de chorizos que hay sueltos de todos los partidos y de grandes empresas y que vayan a por un tío que colabora con la justicia es un ESCÁNDALO. Vaya ejemplo para toda la sociedad y, sobre todo, para nuestros jóvenes. VERGONZOSO.",0
180,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_33,"Perfecto. La Policía ha cumplido con su obligación, que era detener a Falciani, como solicitaba Suiza en una NUEVA orden de detención internacional de 2017 , posterior a la denegación de la extradición de la Audiencia Nacional de 2013, y ponerlo a disposición judicial. Y es la Justicia la que ha determinado que debe quedar en libertad, porque es la Justicia la que tiene potestad para determinar una cosa o la otra. Cada institución ha cumplido con su parte del trabajo.",1
181,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_34,"¿Quien se cree usted para insultar al ESTADO ESPAÑOL? Está insultando a todos los españoles, porque, le recuerdo.el ESTADO somos todos, porque nosotros elegimos democráticamente a nuestros representantes. Serán mejores ó peores, no se lo discuto, pero eso de que usted califique al Estado de embustero, corrupto y represor me suena a la pataleta de los anti-sistema que han perdido en las urnas y lo quieren arreglar todo diciendo chorradas.",0
182,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_35,"¡Suiza!, donde te las dan, las tomas.",0
183,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_36,"Alucinante,que ganas le tenían a Falciani los peperos que aprovechando el tema Rovira se le pone a huevos castigar a este hombre para que a ningún otro se le ocurra venir a España con los nombres de los evasores españoles los de las banderitas y lo de la fiscalia que decir afinadores de la mafia popular",0
184,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_37,Falciani en vez de detenido debería ser alabado. Gracias a él ha salido mucha mierda a flote...,0
185,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_38,La orden de detencion suiza era de mayo de 2017!!!!!!. ¿Lo detiene España ahora?? ¿Esto es justicia o mero interés??,0
186,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_39,PERFECTO !!!!,0
187,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_40,"Es imposible no considerar al Falciani como ¿moneda de cambio¿, aunque parece ser que el juez considera que un Falciani vale más que Rovia y Gabriel juntos¿ cosa que también entiendo :)",0
188,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_41,Buena noticia para Marta Rovira,0
189,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_42,Bravo por el juez Ojo por ojo,0
190,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_43,"""Es completamente falso que sólo se le reclame desde el 19 de marzo del 2018"", ha dicho el portavoz del ministerio de justicia suizo, Folco Galli, después de que este miércoles fuentes de la policía española aseguraran que la orden de detención se había cursado hace justo dos semanas. Estado español embustero, corrupto y represor.",1
191,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_44,"Podemos de parte de los delincuentes, para variar.",0
192,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_45,"Por favor, que no le canjeen por las dos chorizas que están allí. Que se queden y las disfruten los suizos, que aquí no pintan nada.",1
193,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_46,Menos chorradas. Pague sus impuestos y calle.,0
194,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_47,"Fíjese si son delicados esos datos, que hay gente dimitiendo de sus cargos, perdiendo elecciones, o entrando en la cárcel. Un delincuente..para los delincuentes!Y bien peligroso!",0
195,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_48,"Hacienda no ""va contra"" nadie por el hecho de ser empresario o millonaria. Hacienda inspecciona y descubre fraudes y evasiones de impuestos por parte de ladrones y evasores. Esos impuestos que no son recaudados los tienen que asumir otros, generalmente los trabajadores sujetos a nómina, para que los presupuestos del estado sean viables. Por eso, en España la clase media cada vez paga mas impuestos. Y los empresarios, profesionales liberales y autónomos cada vez menos via desgravaciones, y aun les parece poco y defraudan¿es usted capaz de entender esto?",1
196,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_49,"Voté a Falciani en las europeas y le daré un consejo ajeno a eso: visite Suiza, pues su comentario es erróneo y carece de cultura y respeto.",1
197,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_50,"Los 47 millones de españoles deberían, todos, tener derecho a cuenta secreta (o transparente, pero todos igual) en Suiza, y a poder evadir allí a discreción. .... Así sí. ... Así sí habría ""Justicia CAMPECHANA Igual para Todos.""",1
198,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_51,"Si este hombre delató a criminales que roban y evaden a Suiza, no debe ser encarcelado, sino ponerle una medalla.",1
199,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_52,En ningún caso Falciani debe ser moneda de cambio por Marta Rovira y Anna Gabriel.,0
200,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_53,como son los cuñaosss ¡¡¡¡,0
201,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_54,"Cuando una empresa se dedica a realizar negocios sucios o claramente ilegales o que atentan contra la ética empresarial, es UN DEBER romper las clausulas de confidencialidad y denunciar los hechos. Falciani ha hecho lo que debe hacer cualquier persona que tiene principios éticos. ¿ entiende usted esto?",1
202,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_55,aun queda algún juez honrado y que no trabaje para la banda de ali baba,0
203,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_56,"Los comunistas (IU Podemos) patéticos como siempre, el juez solo cumple su deber y es obvio que debe tomar una resolución, que en nada perjudica a Falciani, pero los ignorantes con el complejo de Robin Hood, se aprovechan de cualquier situación para demostrar su ignorancia frente a la ley, su mente dictatorial y totalitaria, los lleva a hacer este tipo de ridículo legal. Vendedores de humo y de ideas descabelladas. Ya se pueden quedar con las fugitivas españolas que no le aportan nada a nadie, el gabacho se queda en España, donde SI se aplica el estado de derecho.",1
204,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_57,"El Gobierno de Mariano Rajoy, no sé quién les asesora ¿sus enemigos? Pero es que no sé cómo toman sus decisiones.........Precisamente se tendría que apoyar a Falciani para que hubiera más como él y se destapen todos esos que tienen el dinero en paraísos fiscales, gente rica progresista y conservadora totalmente insolidaria con los ciudadanos de su país. A Suiza no se le devuelve a Falciani, es más, yo le ofrecería el pasaporte español. Si Rovira y Gabriel se quedan en Suiza, pues vale, que se queden, pero no entremos en el trueque. Además para traer a esas dos señoras lo único que Rajoy y su Gobierno deben hacer es asegurarse de que ni un céntimo de dinero público español paga sus gastos. Los mecenas privados no aguantarán mucho pagando la vida de estas dos y Suiza es un país muy caro.",1
205,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_58,Falciani era empleado de una entidad y ha robado datos de caracter personal muy delicados y los ha difundido. Ha de estar en la carcel. Y luego nos rasgamos las vestiduras con Facebook (si es que la hipocresia humana no tiene limites).,1
206,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_59,Toma ya. Que se j. los suizos,0
207,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_60,Falciani es un héroe. Un tipo honrado dentro de una organización mafiosa: la banca suiza. Se merece un doctorado honors causa pero no por la Juan Carlos. Por una Universidad con mayor prestigio :Salamanca por ejemplo.,1
208,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_61,"Gracias Sr. Juez por servir a España y no cumplir la orden del fiscal Miguel Ángel Carballo que ha prostituido su cargo siendo el limpiabotas del gobierno, que quiere dorar la píldora al gobierno suizo para su beneficio personal y en contra de los intereses generales de España. El gobierno suizo seguramente tenga información de sobra como para chantajear a 'M. Rajoy' y lo que está haciendo este fiscal, que es servir a las cloacas del estado, en otros países como Alemania o Estados Unidos es un delito de traición a la patria, y estaría en la cárcel con Junqueras, que es como debería ser aquí en España y espero que algún día así sea. Bendito sea el juez por no achantarse: los españoles se lo lo agradecemos.",1
209,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_62,"Joder con el auto, verdades como puños.",0
210,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_63,"Ana de Gabriel, la golpista huida en Suiza, la cual está protegida por las autoridades corruptas de ese estado. Ahora nos solicitan la extradición de Falciani. Respuesta del Juez,corte de mangas. Donde las dan las toman. Jajajaja.",0
211,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_64,"Chavalote, deberías estudiar aunque fuera la primaria, más que nada lo digo por que se nota que al carecer de ningún tipo de conocimientos te inventas tu los tuyos, veras en el derecho internacional aplicable al caso catalán no se reconoce el derecho de autodeterminación.",1
212,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_65,". ¡Estudie economía, hombre! . Los paraísos fiscales sólo tienen la titularidad jurídica de los activos (sociedades mercantiles y cuentas bancarias) . El dinero, el activo real ,está invertido , produciendo y creando riqueza en el resto del mundo. Según usted, la jurisdicción con menos impuestos roba a las que tienen más impuestos : ¿ Entonces España roba a Cuba, a Venezuela, a Corea del Norte,......?. ¡Entérese : los países son libres y soberanos para poner el nivel de impuestos que les plazca!. ¿O pretende usted obligarles a poner los que a usted le gusta?",1
213,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_66,"Ayer no dieron tanta información, lo cual limitaba nuestra capacidad de opinar, hoy tampoco es que sea completa pero al menos hay para decir que tienen la cara como el hormigón, Sic "" conforme a la legislación suiza, no hay necesidad de emitir una orden de detención contra esta persona al tener la sentencia el mismo rango/validez que una OEDE'"", empiezo por aquí, la legislación suiza en España carece de validez, quizás no se hayan enterado que tenemos las nuestras, quien ordenó la detención ha metido la pata ""Nivel Dios"".",1
214,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_67,"¿Suiza? No será la misma Suiza donde Puchi daba charlas y simposios sobre el estado opresor español. Y donde esta refugiada otra golpista. Donde las dan, las toman.",0
215,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_68,Más delincuentes de guante blanco que nuestra querida España? lo dudo!!! escarbando en muchas empresas del Ibex saldrán unos cuantos.... y sin contar a nuestros honrados y sacrificados políticos. Ganamos por paliza a Suiza.,0
216,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_69,"No veo dónde está el problema. Los suizos se quedan con las dos gárgolas esas y nosotros con Falciani, que es buen chaval, tranquilo, no ha dado problemas y nos ha ayudado mucho con los defraudadores. Desde luego, salimos ganando en el cambio.",0
217,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_70,"A quien se refiere Vd?. al servicial Fiscal(en busca de un ascenso) o al Juez que denegó el pedido de prisión e intercambio ""perdón"" exttadición del Sr.Falciani......",0
218,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_71,"Mi respuesta a la reclamación sobre Falciani,por un país que esconde su insolidaridad con el reparto justo de la riqueza y con la justicia misma,tras la mascara de la supuesta neutralidad(clama al cielo el trato hacia los judíos fugitivos del genocidio,sin hacer ascos a sus ahorros,joyas,obras de arte,..), sería el concederle al interfecto,no solo la nacionalidad si la quisiera,sino inmunidad(no sé si diplomática, jurídica,o la que sea) además medalla al mérito civil,un marquesado y un cargo de embajador de buena voluntad,un doctorado Honoris Causa(si es en la Juan Carlos, ayudaría a lavar su demacrada imágen),y pondria su nombre en varias calles,de esas llenas de entidades financieras y oficinas de influencia socioeconómica.Sobre los fugados de la justicia,todo se andará; tienen derecho a ser juzgados justamente,y en su ""remedio""tienen el castigo, para al final ,tarde o temprano, responder a sus actos o pretensiones.",1
219,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_72,". Y si pagase menos, mejor. Prefiero que sea usted el que pague las desalinizadoras inactivas y el sueldo de Pablo Iglesias y de su novia. Un saludo",0
220,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_73,"Bien hecho, Falciani destapo los trapos sucios de la elite usurera y corrupta. Que se queden a Rovira los suizos y con su pan se la coman.",1
221,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_74,"PARADOJA HISPÁNICA : La mayoría de los españoles consideran que los políticos son corruptos - La mayoría de los españoles prefieren que los políticos administren el dinero, en vez de que esté en el bolsillo de los ciudadanos.",0
222,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_75,"NO se le extradita, pero e le va a exprimir para que cuente muchos chanchullos de los piratas suizos.",0
223,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_76,Aunque sea por una vez el ha hecho justicia.,0
224,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_77,"Escándaloooo, es un escándalooo... Aunque lamentablement ya estamos acostumbrados.",0
225,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_78,"Efectivamente,tal como dijo este ""informático"", caerían gobiernos si desvelara todo. ""CUENTA SOLEADO"", así se llama la famosa lista donde aparecen también nuestros más ilustres patriotas .",0
226,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_79,Para todos aquellos que dudan de la independencia del poder judicial!,0
227,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_80,Más vale un Falciani que una Rovira llorona..y me sobran 4 kamaradas Sobakos..,0
228,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_81,"Cuando Hacienda fue contra mi vecino porque era empresario, yo no hice nada porque no era empresario. Cuando fue contra un conocido que era millonario, yo no hice nada porque no era millonario. Cuando fue contra mi cuñado que era autónomo, yo no hice nada porque yo no era autónomo. Cuando Hacienda vino a por mí, ya no quedaba nadie que me defendiera.",0
229,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_82,"Bravo, bravisimo una respuesta judicial muy coherente, bravo por su señoría, todo un acierto.",0
230,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_83,"no creo que pague usted al fisco ""mucho"".se le ve el ""plumero"".",0
231,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_84,"""el informático"" tiene todavía muchos ases en la manga.Ya lo dijo, ""no he desvelado todavía todo"".Muchos en España se han cagado en los pantalones ayer!",0
232,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_85,"Muchas gracias sr. Falciani, con su acción los sinverguenzas que se creen impunes, ya saben que no lo son tanto. Al menos les quitará alguna noche de sueño.",0
233,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_86,"Así debería ser, pero algo que deberíamos debatir es la facilidad con que todos los gobiernos,han indultado a docenas de amiguetes, condenados en todas las instancias, para finalmente burlarse de la justicia y fomentar así,el delito de cuello blanco, ridiculizando la labor del poder judicial,desacreditando a la justicia,deteriorando la confianza social en el sistema y en las instituciones,etc..Y terminaré diciendo que es apremiante regular para proteger a quien denuncia malas prácticas.A las firmantes del acta , como tribunal(inexistente)del caso Cifuentes,no les quedaba más remedio que acatar la orden de participar en un fraude,por proteger su situación labora;tanto como el personal administrativo,involucrado indeseadas mente.",1
234,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_87,El día que el banco Europeo exiga canjear los billetes de 500 se producirá el mayor avance fiscal para que no solo paguemos las rentas del trabajo como siempre.,1
235,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_88,". Si, lo de paraiso fiscal y tal, está claro que eso no le molesta. Vamos un país que vive de parasitar al mundo entero. Un país, que si desapareciera mañana lo único que se oirían serían los gritos de los defraudadores que tienen allí su dinero evadido.",0
236,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_89,está de broma? Suiza ha sido y sigue siendo un paraíso de delincuentes de guante blanco.,0
237,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_90,"Si los suizos quieren negociar, les propongo un 3x1: Rovira, Gabriel y el dineral robado por los Pujol por el Falciani. ¿Hay trato?",0
238,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_91,"Falciani, antes de entregar a España y a Alemania los datos obtenidos ilegalmente, intentó venderlos por varios millones de euros a los que aparecían en la lista. ¡Ojito con el personaje! . Además tiene como abogado a Baltasar Garzón.",0
239,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_92,"Muy simple, si la Ley Suiza, no contempla los cargos que ha presentado la Ley Española, contra algunos catalanes, que se fueron a su país, para no ser detenidos. España np tiene porqué extraditar a Falciani, ya que el secreto bancario no se contempla, como delito en nuestras leyes. Donde las dan las toman.",1
240,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_93,Bieeeeeennnnn¡¡¡¡¡¡¡,0
241,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_94,"Quiénes,que falsos patriotas españoles aparecerán en la Lista?.Porqué está prohibida su publicación,si los que aparecen en ella son delincuentes evasores de capitales y son éllos,los que deben ser perseguidos?.Parece que hubiere complicidad con los evasores,para la ocultación.",0
242,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_95,Dos paletas tractorianas no valen un falciani.,0
243,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_96,"Contra el vicio de confiscar, la virtud de ocultar.",0
244,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_97,Lo del juez es sorprendente. Dice al alcalde que vigile con la policía local el domicilio de Falciani. ¿Y si no hay policía en ese municipio?¿Y si hay cuatro agentes para toda la población?¿Quién es un juez para disponer así de los medios policiales de un ayuntamiento? Me parece un poco pintoresco el tema.,0
245,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_98,"Ya apareció el DOI por aquí...ha,ha,ha---",0
246,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_99,"Sinceramente, yo prefiero los ""paraísos fiscales"" a los ""infiernos fiscales"".",0
247,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_100,"Y aprovecando que el Pisuerga pasa por Valladolid ¿cuando Montoro nos va a dar la lista de los delincuentes que se acogieron a la amnistía fiscal? Porque yo hace pocos años tuve un lío con Hacienda que me volvieron loco por poco más de 100€ (y es verdad) y lo mejor del caso es que después de meses y papeles y papeles tenía yo razón y no tuve que pagarlo. Mi problema fue esa diferencia de 100€ con Hacienda, si hubieran sido 100 millones ni me hubieran molestado que para eso están las aministías fiscales...",1
248,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_101,Suiza es un país que respeta las leyes y los contratos : es un país de los más ricos del mundo. España es un país donde impera la envidia y la inseguridad jurídica : es un país de pícaros y aprovechados.,0
249,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_102,"Una persona que destapa las tramas de corrupcion economica, mamoneos de cuentas en Suiza y trapos sucios de politicos y demás delincuentes, es una persona decente.",0
250,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_103,"Si matas a 100 personas y no te pillan, al cabo de 25 años el delito ha caducado. Si debes un euro a Hacienda, la deuda no caduca nunca, te perseguirán hasta la muerte por ella y se incrementa por intereses. El Sistema se protege a sí mismo, el valor de las personas es irrelevante más allá de alimentarle. Mátrix va a ser el cuento de caperucita comparado con lo que va a ser el mundo cuando consigan borrar al cristianismo del mapa. Si lo logran.",1
251,5ac5f36f22601d03598b4611,elmundo_5ac5f36f22601d03598b4611_104,"Vaya, vaya, Suiza pide entregar a Falciani. Que curioso... pero por su parte, de las huídas Ana Gabriel y Marta Rovira no dicen ni pío. No, no, no señores suizos, esto no funciona así. Si piden ""colaboración"" de la justicia española, también tendrán que colaborar ellos.",1
